co_mun,no_mun,ano,variavel,economia_categoria,economia_subcategoria,valor
2704807,Maribondo,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,24574.0
2704807,Maribondo,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,27970.0
2704807,Maribondo,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,33557.0
2704807,Maribondo,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2823.0
2704807,Maribondo,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,939.0
2704807,Maribondo,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,28244.0
2704807,Maribondo,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,32006.0
2704807,Maribondo,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,39579.0
2704807,Maribondo,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2761.0
2704807,Maribondo,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,1606.0
2704807,Maribondo,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,33354.0
2704807,Maribondo,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,37721.0
2704807,Maribondo,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,44577.0
2704807,Maribondo,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,3136.0
2704807,Maribondo,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,1839.0
2704807,Maribondo,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,37154.0
2704807,Maribondo,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,42129.0
2704807,Maribondo,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,50353.0
2704807,Maribondo,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4345.0
2704807,Maribondo,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,1763.0
2704807,Maribondo,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,41357.0
2704807,Maribondo,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,47465.0
2704807,Maribondo,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,59913.0
2704807,Maribondo,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5434.0
2704807,Maribondo,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2350.0
2704807,Maribondo,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,48310.0
2704807,Maribondo,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,56095.0
2704807,Maribondo,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,63900.0
2704807,Maribondo,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4539.0
2704807,Maribondo,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2170.0
2704807,Maribondo,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,52961.0
2704807,Maribondo,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,59670.0
2704807,Maribondo,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,73141.0
2704807,Maribondo,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4432.0
2704807,Maribondo,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3341.0
2704807,Maribondo,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,60589.0
2704807,Maribondo,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,68362.0
2704807,Maribondo,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,89330.0
2704807,Maribondo,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4638.0
2704807,Maribondo,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4603.0
2704807,Maribondo,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,74264.0
2704807,Maribondo,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,83506.0
2704807,Maribondo,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,102047.0
2704807,Maribondo,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5086.0
2704807,Maribondo,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4039.0
2704807,Maribondo,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,86662.0
2704807,Maribondo,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,95787.0
2704807,Maribondo,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,107778.0
2704807,Maribondo,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,6064.0
2704807,Maribondo,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3846.0
2704807,Maribondo,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,91703.0
2704807,Maribondo,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,101613.0
2704807,Maribondo,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,125155.0
2704807,Maribondo,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,6109.0
2704807,Maribondo,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3938.0
2704807,Maribondo,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,107890.0
2704807,Maribondo,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,117936.0
2704807,Maribondo,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,130817.0
2704807,Maribondo,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,7303.0
2704807,Maribondo,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3869.0
2704807,Maribondo,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,111486.0
2704807,Maribondo,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,122657.0
2704807,Maribondo,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,137631.0
2704807,Maribondo,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,13751.0
2704807,Maribondo,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4228.0
2704807,Maribondo,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,112130.0
2704807,Maribondo,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,130109.0
2704807,Maribondo,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,144135.0
2704807,Maribondo,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,18212.0
2704807,Maribondo,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4410.0
2704807,Maribondo,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,114200.0
2704807,Maribondo,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,136822.0
2704807,Maribondo,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,154730.0
2704807,Maribondo,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,17685.0
2704807,Maribondo,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5830.0
2704807,Maribondo,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,122940.0
2704807,Maribondo,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,146455.0
2704807,Maribondo,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,162548.0
2704807,Maribondo,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,30965.0
2704807,Maribondo,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5174.0
2704807,Maribondo,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,118850.0
2704807,Maribondo,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,154989.0
2704807,Maribondo,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,187982.0
2704807,Maribondo,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,41596.0
2704807,Maribondo,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5812.0
2704807,Maribondo,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,131399.0
2704807,Maribondo,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,178807.0
2704906,Mar Vermelho,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,7370.0
2704906,Mar Vermelho,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1549.0
2704906,Mar Vermelho,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,170.0
2704906,Mar Vermelho,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,5184.0
2704906,Mar Vermelho,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,6902.0
2704906,Mar Vermelho,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,7239.0
2704906,Mar Vermelho,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1323.0
2704906,Mar Vermelho,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,142.0
2704906,Mar Vermelho,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,5636.0
2704906,Mar Vermelho,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,7101.0
2704906,Mar Vermelho,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,8420.0
2704906,Mar Vermelho,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2073.0
2704906,Mar Vermelho,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,174.0
2704906,Mar Vermelho,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,5992.0
2704906,Mar Vermelho,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,8238.0
2704906,Mar Vermelho,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,10178.0
2704906,Mar Vermelho,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1943.0
2704906,Mar Vermelho,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,222.0
2704906,Mar Vermelho,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,7740.0
2704906,Mar Vermelho,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,9905.0
2704906,Mar Vermelho,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,11012.0
2704906,Mar Vermelho,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1788.0
2704906,Mar Vermelho,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,338.0
2704906,Mar Vermelho,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,8616.0
2704906,Mar Vermelho,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,10743.0
2704906,Mar Vermelho,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,12266.0
2704906,Mar Vermelho,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1920.0
2704906,Mar Vermelho,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,333.0
2704906,Mar Vermelho,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,9734.0
2704906,Mar Vermelho,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,11986.0
2704906,Mar Vermelho,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,14418.0
2704906,Mar Vermelho,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2578.0
2704906,Mar Vermelho,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,380.0
2704906,Mar Vermelho,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,11174.0
2704906,Mar Vermelho,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,14132.0
2704906,Mar Vermelho,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,16165.0
2704906,Mar Vermelho,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2900.0
2704906,Mar Vermelho,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,555.0
2704906,Mar Vermelho,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,12383.0
2704906,Mar Vermelho,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,15838.0
