co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
2709202,Traipu,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,19149
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,6068
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,6144
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,6143
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,5977
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,5956
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,6139
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,6118
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,6084
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,6030
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,6198
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,6178
2709202,Traipu,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,6160
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,19148
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,19229
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,19143
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,18995
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,18970
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,19248
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,19223
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,19149
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,19077
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,19339
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,19290
2709202,Traipu,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,19256
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,6226
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,6244
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,5899
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,6170
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,6157
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,6245
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,6252
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,6226
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,6210
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,5856
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,5849
2709202,Traipu,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,5819
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,19197
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,19108
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,18279
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,19145
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,19163
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,19140
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,19176
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,19162
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,19192
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,18179
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,18150
2709202,Traipu,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,18113
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,5683
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,5462
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,5294
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,5922
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,5918
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,5675
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,5672
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,5682
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,5675
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,5456
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,5462
2709202,Traipu,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,5457
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,17749
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,17146
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,16650
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,18303
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,18298
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,17702
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,17709
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,17751
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,17748
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,17073
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,17101
2709202,Traipu,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,17107
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,5243
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,5265
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,5179
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,5353
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,5344
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,5260
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,5271
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,5251
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,5355
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,5142
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,5119
2709202,Traipu,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,5112
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,16531
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,16450
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,16138
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,16761
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,16757
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,16472
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,16518
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,16538
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,16777
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,16035
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,15994
2709202,Traipu,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,15971
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,5031
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,5086
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,5014
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,5013
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,5187
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,5058
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,5032
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,5028
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,5027
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4994
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,5146
2709202,Traipu,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,5108
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,15755
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,15816
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,15522
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,15711
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,16157
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,15777
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,15748
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,15743
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,15746
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,15482
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,15890
2709202,Traipu,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,15830
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,5473
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,5815
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,6209
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,5171
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,5038
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,5727
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,5653
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,5576
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,5328
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,6118
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,5962
2709202,Traipu,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,5894
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,16197
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,16632
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,17208
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,15772
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,15541
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,16523
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,16440
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,16326
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,16007
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,17100
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,16866
2709202,Traipu,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,16770
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,6876
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,7137
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,7308
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,6714
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,6410
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,7054
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,6987
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,6947
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,6789
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,7283
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,7251
2709202,Traipu,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,7207
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,17823
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,17993
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,18214
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,17739
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,17381
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,17914
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,17868
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,17839
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,17838
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,18168
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,18133
2709202,Traipu,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,18059
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,7229
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,7365
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,7609
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,7318
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,7319
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,7343
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,7311
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,7248
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,7326
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,7518
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,7475
2709202,Traipu,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,7430
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,18131
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,18382
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,18810
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,18256
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,18258
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,18338
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,18307
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,18181
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,18291
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,18653
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,18590
2709202,Traipu,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,18509
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,7611
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,7518
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,7491
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,7410
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,7524
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,7592
2709202,Traipu,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,7580
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,18951
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,18751
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,18674
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,18687
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,18894
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,18943
2709202,Traipu,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,18870
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,14613
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,15752
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,15608
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,15399
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,15051
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,44124
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,45411
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,45308
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,45106
2709301,União dos Palmares,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,44691
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,16390
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,16675
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,17006
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,16221
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,15982
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,16627
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,16557
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,16491
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,16288
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,16877
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,16767
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,16709
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,46264
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,46384
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,47161
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,46185
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,45789
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,46381
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,46390
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,46366
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,46230
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,47017
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,46513
2709301,União dos Palmares,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,46412
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,17213
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,17610
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,17971
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,17129
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,17072
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,17462
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,17330
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,17266
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,17179
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,17873
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,17800
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,17698
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,47431
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,47978
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,48435
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,47332
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,47258
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,47784
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,47619
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,47515
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,47365
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,48324
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,48217
2709301,União dos Palmares,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,48024
2709301,União dos Palmares,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,17510
2709301,União dos Palmares,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,17436
2709301,União dos Palmares,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,17527
