_id,co_mun,no_mun,ano,variavel,pop_categoria,pop_subcategoria,valor
1913,2709301,União dos Palmares,2015,População residente estimada,Total,Total,66017
1914,2709301,União dos Palmares,2016,População residente estimada,Total,Total,66255
1915,2709301,União dos Palmares,2017,População residente estimada,Total,Total,66477
1916,2709301,União dos Palmares,2018,População residente estimada,Total,Total,65461
1917,2709301,União dos Palmares,2019,População residente estimada,Total,Total,65611
1918,2709301,União dos Palmares,2020,População residente estimada,Total,Total,65790
1919,2709301,União dos Palmares,2021,População residente estimada,Total,Total,65963
1920,2709400,Viçosa,2001,População residente estimada,Total,Total,26592
1921,2709400,Viçosa,2002,População residente estimada,Total,Total,26829
1922,2709400,Viçosa,2003,População residente estimada,Total,Total,27092
1923,2709400,Viçosa,2004,População residente estimada,Total,Total,27644
1924,2709400,Viçosa,2005,População residente estimada,Total,Total,27950
1925,2709400,Viçosa,2006,População residente estimada,Total,Total,28253
1926,2709400,Viçosa,2008,População residente estimada,Total,Total,26799
1927,2709400,Viçosa,2009,População residente estimada,Total,Total,26830
1928,2709400,Viçosa,2011,População residente estimada,Total,Total,25342
1929,2709400,Viçosa,2012,População residente estimada,Total,Total,25384
1930,2709400,Viçosa,2013,População residente estimada,Total,Total,26289
1931,2709400,Viçosa,2014,População residente estimada,Total,Total,26249
1932,2709400,Viçosa,2015,População residente estimada,Total,Total,26212
1933,2709400,Viçosa,2016,População residente estimada,Total,Total,26176
1934,2709400,Viçosa,2017,População residente estimada,Total,Total,26143
1935,2709400,Viçosa,2018,População residente estimada,Total,Total,25773
1936,2709400,Viçosa,2019,População residente estimada,Total,Total,25733
1937,2709400,Viçosa,2020,População residente estimada,Total,Total,25693
1938,2709400,Viçosa,2021,População residente estimada,Total,Total,25655
1939,2700102,Água Branca,2022,População residente estimada,Total,Total,19008
1940,2700201,Anadia,2022,População residente estimada,Total,Total,13966
1941,2700300,Arapiraca,2022,População residente estimada,Total,Total,234696
1942,2700409,Atalaia,2022,População residente estimada,Total,Total,3980
1943,2700508,Barra de Santo Antônio,2022,População residente estimada,Total,Total,16365
1944,2700607,Barra de São Miguel,2022,População residente estimada,Total,Total,7944
1945,2700706,Batalha,2022,População residente estimada,Total,Total,16448
1946,2700805,Belém,2022,População residente estimada,Total,Total,4722
1947,2700904,Belo Monte,2022,População residente estimada,Total,Total,5936
1948,2701001,Boca da Mata,2022,População residente estimada,Total,Total,21187
1949,2701100,Branquinha,2022,População residente estimada,Total,Total,9603
1950,2701209,Cacimbinhas,2022,População residente estimada,Total,Total,10482
1951,2701308,Cajueiro,2022,População residente estimada,Total,Total,16024
1952,2701357,Campestre,2022,População residente estimada,Total,Total,20696
1953,2701407,Campo Alegre,2022,População residente estimada,Total,Total,12501
1954,2701506,Campo Grande,2022,População residente estimada,Total,Total,898100
1955,2701605,Canapi,2022,População residente estimada,Total,Total,15559
1956,2701704,Capela,2022,População residente estimada,Total,Total,31645
1957,2701803,Carneiros,2022,População residente estimada,Total,Total,8999
1958,2701902,Chã Preta,2022,População residente estimada,Total,Total,5910
1959,2702009,Coité do Nóia,2022,População residente estimada,Total,Total,10810
1960,2702108,Colônia Leopoldina,2022,População residente estimada,Total,Total,15816
1961,2702207,Coqueiro Seco,2022,População residente estimada,Total,Total,5581
1962,2702306,Coruripe,2022,População residente estimada,Total,Total,50414
1963,2702355,Craíbas,2022,População residente estimada,Total,Total,25397
1964,2702405,Delmiro Gouveia,2022,População residente estimada,Total,Total,51318
1965,2702504,Dois Riachos,2022,População residente estimada,Total,Total,9805
1966,2702553,Estrela de Alagoas,2022,População residente estimada,Total,Total,15429
1967,2702603,Feira Grande,2022,População residente estimada,Total,Total,22712
1968,2702702,Feliz Deserto,2022,População residente estimada,Total,Total,3963
1969,2702801,Flexeiras,2022,População residente estimada,Total,Total,9618
1970,2702900,Girau do Ponciano,2022,População residente estimada,Total,Total,36102
1971,2703007,Ibateguara,2022,População residente estimada,Total,Total,13731
1972,2703106,Igaci,2022,População residente estimada,Total,Total,23995
1973,2703205,Igreja Nova,2022,População residente estimada,Total,Total,21372
1974,2703304,Inhapi,2022,População residente estimada,Total,Total,15167
1975,2703403,Jacaré dos Homens,2022,População residente estimada,Total,Total,5083
1976,2703502,Jacuípe,2022,População residente estimada,Total,Total,5352
1977,2703601,Japaratinga,2022,População residente estimada,Total,Total,9219
1978,2703700,Jaramataia,2022,População residente estimada,Total,Total,4985
1979,2703759,Jequiá da Praia,2022,População residente estimada,Total,Total,9470
1980,2703809,Joaquim Gomes,2022,População residente estimada,Total,Total,17150
1981,2703908,Jundiá,2022,População residente estimada,Total,Total,4092
1982,2704005,Junqueiro,2022,População residente estimada,Total,Total,23907
1983,2704104,Lagoa da Canoa,2022,População residente estimada,Total,Total,18457
1984,2704203,Limoeiro de Anadia,2022,População residente estimada,Total,Total,24740
1985,2704302,Maceió,2022,População residente estimada,Total,Total,957916
1986,2704401,Major Isidoro,2022,População residente estimada,Total,Total,17700
1987,2704500,Maragogi,2022,População residente estimada,Total,Total,32174
1988,2704609,Maravilha,2022,População residente estimada,Total,Total,28251
1989,2704708,Marechal Deodoro,2022,População residente estimada,Total,Total,60370
1990,2704807,Maribondo,2022,População residente estimada,Total,Total,13679
1991,2704906,Mar Vermelho,2022,População residente estimada,Total,Total,3155
1992,2705002,Mata Grande,2022,População residente estimada,Total,Total,21844
1993,2705101,Matriz de Camaragibe,2022,População residente estimada,Total,Total,23857
1994,2705200,Messias,2022,População residente estimada,Total,Total,15405
1995,2705309,Minador do Negrão,2022,População residente estimada,Total,Total,4845
1996,2705408,Monteirópolis,2022,População residente estimada,Total,Total,7184
1997,2705507,Murici,2022,População residente estimada,Total,Total,25187
1998,2705606,Novo Lino,2022,População residente estimada,Total,Total,10020
1999,2705705,Olho d'Água das Flores,2022,População residente estimada,Total,Total,20695
2000,2705804,Olho d'Água do Casado,2022,População residente estimada,Total,Total,8349
2001,2705903,Olho d'Água Grande,2022,População residente estimada,Total,Total,4330
2002,2706000,Olivença,2022,População residente estimada,Total,Total,10812
2003,2706109,Ouro Branco,2022,População residente estimada,Total,Total,38724
2004,2706208,Palestina,2022,População residente estimada,Total,Total,11476
2005,2706307,Palmeira dos Índios,2022,População residente estimada,Total,Total,71574
2006,2706406,Pão de Açúcar,2022,População residente estimada,Total,Total,23823
2007,2706422,Pariconha,2022,População residente estimada,Total,Total,10573
2008,2706448,Paripueira,2022,População residente estimada,Total,Total,13835
2009,2706505,Passo de Camaragibe,2022,População residente estimada,Total,Total,13804
2010,2706604,Paulo Jacinto,2022,População residente estimada,Total,Total,6576
2011,2706703,Penedo,2022,População residente estimada,Total,Total,58650
2012,2706802,Piaçabuçu,2022,População residente estimada,Total,Total,15908
2013,2706901,Pilar,2022,População residente estimada,Total,Total,35370
2014,2707008,Pindoba,2022,População residente estimada,Total,Total,2731
2015,2707107,Piranhas,2022,População residente estimada,Total,Total,11712
2016,2707206,Poço das Trincheiras,2022,População residente estimada,Total,Total,12518
2017,2707305,Porto Calvo,2022,População residente estimada,Total,Total,24071
2018,2707404,Porto de Pedras,2022,População residente estimada,Total,Total,9295
2019,2707503,Porto Real do Colégio,2022,População residente estimada,Total,Total,20082
2020,2707602,Quebrangulo,2022,População residente estimada,Total,Total,11080
2021,2707701,Rio Largo,2022,População residente estimada,Total,Total,93927
2022,2707800,Roteiro,2022,População residente estimada,Total,Total,6474
2023,2707909,Santa Luzia do Norte,2022,População residente estimada,Total,Total,6919
2024,2708006,Santana do Ipanema,2022,População residente estimada,Total,Total,46220
2025,2708105,Santana do Mundaú,2022,População residente estimada,Total,Total,11323
2026,2708204,São Brás,2022,População residente estimada,Total,Total,6555
2027,2708303,São José da Laje,2022,População residente estimada,Total,Total,20813
2028,2708402,São José da Tapera,2022,População residente estimada,Total,Total,30604
2029,2708501,São Luís do Quitunde,2022,População residente estimada,Total,Total,30873
2030,2708600,São Miguel dos Campos,2022,População residente estimada,Total,Total,51990
2031,2708709,São Miguel dos Milagres,2022,População residente estimada,Total,Total,8482
2032,2708808,São Sebastião,2022,População residente estimada,Total,Total,81595
2033,2708907,Satuba,2022,População residente estimada,Total,Total,24278
2034,2708956,Senador Rui Palmeira,2022,População residente estimada,Total,Total,12303
2035,2709004,Tanque d'Arca,2022,População residente estimada,Total,Total,5796
2036,2709103,Taquarana,2022,População residente estimada,Total,Total,19032
2037,2709152,Teotônio Vilela,2022,População residente estimada,Total,Total,38053
2038,2709202,Traipu,2022,População residente estimada,Total,Total,23565
2039,2709301,União dos Palmares,2022,População residente estimada,Total,Total,59280
2040,2709400,Viçosa,2022,População residente estimada,Total,Total,76430
