_id,co_mun,no_mun,ano,variavel,ensino_rede,ensino_tipo,valor
135,2700102,Água Branca,2012,Matrícula,Total,Educação Profissional,0.0
136,2700102,Água Branca,2013,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),476.0
137,2700102,Água Branca,2013,Matrícula,Estadual,Educação Infantil,0.0
138,2700102,Água Branca,2013,Matrícula,Estadual,Ensino Fundamental,480.0
139,2700102,Água Branca,2013,Matrícula,Estadual,Ensino Médio,855.0
140,2700102,Água Branca,2013,Matrícula,Estadual,Educação Profissional,0.0
141,2700102,Água Branca,2013,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),404.0
142,2700102,Água Branca,2013,Matrícula,Municipal,Educação Infantil,732.0
143,2700102,Água Branca,2013,Matrícula,Municipal,Ensino Fundamental,3852.0
144,2700102,Água Branca,2013,Matrícula,Municipal,Ensino Médio,0.0
145,2700102,Água Branca,2013,Matrícula,Municipal,Educação Profissional,0.0
146,2700102,Água Branca,2013,Matrícula,Pública,Educação de Jovens e Adultos (EJA),880.0
147,2700102,Água Branca,2013,Matrícula,Pública,Educação Infantil,732.0
148,2700102,Água Branca,2013,Matrícula,Pública,Ensino Fundamental,4332.0
149,2700102,Água Branca,2013,Matrícula,Pública,Ensino Médio,855.0
150,2700102,Água Branca,2013,Matrícula,Pública,Educação Profissional,0.0
151,2700102,Água Branca,2013,Matrícula,Total,Educação de Jovens e Adultos (EJA),880.0
152,2700102,Água Branca,2013,Matrícula,Total,Educação Infantil,732.0
153,2700102,Água Branca,2013,Matrícula,Total,Ensino Fundamental,4332.0
154,2700102,Água Branca,2013,Matrícula,Total,Ensino Médio,855.0
155,2700102,Água Branca,2013,Matrícula,Total,Educação Profissional,0.0
156,2700102,Água Branca,2014,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),688.0
157,2700102,Água Branca,2014,Matrícula,Estadual,Educação Infantil,0.0
158,2700102,Água Branca,2014,Matrícula,Estadual,Ensino Fundamental,451.0
159,2700102,Água Branca,2014,Matrícula,Estadual,Ensino Médio,836.0
160,2700102,Água Branca,2014,Matrícula,Estadual,Educação Profissional,0.0
161,2700102,Água Branca,2014,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),632.0
162,2700102,Água Branca,2014,Matrícula,Municipal,Educação Infantil,758.0
163,2700102,Água Branca,2014,Matrícula,Municipal,Ensino Fundamental,3776.0
164,2700102,Água Branca,2014,Matrícula,Municipal,Ensino Médio,0.0
165,2700102,Água Branca,2014,Matrícula,Municipal,Educação Profissional,0.0
166,2700102,Água Branca,2014,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1320.0
167,2700102,Água Branca,2014,Matrícula,Pública,Educação Infantil,758.0
168,2700102,Água Branca,2014,Matrícula,Pública,Ensino Fundamental,4227.0
169,2700102,Água Branca,2014,Matrícula,Pública,Ensino Médio,836.0
170,2700102,Água Branca,2014,Matrícula,Pública,Educação Profissional,0.0
171,2700102,Água Branca,2014,Matrícula,Total,Educação de Jovens e Adultos (EJA),1320.0
172,2700102,Água Branca,2014,Matrícula,Total,Educação Infantil,758.0
173,2700102,Água Branca,2014,Matrícula,Total,Ensino Fundamental,4227.0
174,2700102,Água Branca,2014,Matrícula,Total,Ensino Médio,836.0
175,2700102,Água Branca,2014,Matrícula,Total,Educação Profissional,0.0
176,2700102,Água Branca,2015,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),584.0
177,2700102,Água Branca,2015,Matrícula,Estadual,Educação Infantil,0.0
178,2700102,Água Branca,2015,Matrícula,Estadual,Ensino Fundamental,476.0
179,2700102,Água Branca,2015,Matrícula,Estadual,Ensino Médio,659.0
180,2700102,Água Branca,2015,Matrícula,Estadual,Educação Profissional,0.0
181,2700102,Água Branca,2015,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),1138.0
182,2700102,Água Branca,2015,Matrícula,Municipal,Educação Infantil,712.0
183,2700102,Água Branca,2015,Matrícula,Municipal,Ensino Fundamental,3616.0
184,2700102,Água Branca,2015,Matrícula,Municipal,Ensino Médio,0.0
185,2700102,Água Branca,2015,Matrícula,Municipal,Educação Profissional,0.0
186,2700102,Água Branca,2015,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1722.0
187,2700102,Água Branca,2015,Matrícula,Pública,Educação Infantil,712.0
188,2700102,Água Branca,2015,Matrícula,Pública,Ensino Fundamental,4092.0
189,2700102,Água Branca,2015,Matrícula,Pública,Ensino Médio,659.0
190,2700102,Água Branca,2015,Matrícula,Pública,Educação Profissional,0.0
191,2700102,Água Branca,2015,Matrícula,Total,Educação de Jovens e Adultos (EJA),1722.0
192,2700102,Água Branca,2015,Matrícula,Total,Educação Infantil,712.0
193,2700102,Água Branca,2015,Matrícula,Total,Ensino Fundamental,4092.0
194,2700102,Água Branca,2015,Matrícula,Total,Ensino Médio,659.0
195,2700102,Água Branca,2015,Matrícula,Total,Educação Profissional,0.0
196,2700102,Água Branca,2016,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),469.0
197,2700102,Água Branca,2016,Matrícula,Estadual,Educação Infantil,0.0
198,2700102,Água Branca,2016,Matrícula,Estadual,Ensino Fundamental,471.0
199,2700102,Água Branca,2016,Matrícula,Estadual,Ensino Médio,587.0
200,2700102,Água Branca,2016,Matrícula,Estadual,Educação Profissional,0.0
201,2700102,Água Branca,2016,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),1360.0
202,2700102,Água Branca,2016,Matrícula,Municipal,Educação Infantil,691.0
203,2700102,Água Branca,2016,Matrícula,Municipal,Ensino Fundamental,3583.0
204,2700102,Água Branca,2016,Matrícula,Municipal,Ensino Médio,0.0
205,2700102,Água Branca,2016,Matrícula,Municipal,Educação Profissional,0.0
206,2700102,Água Branca,2016,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1829.0
207,2700102,Água Branca,2016,Matrícula,Pública,Educação Infantil,691.0
208,2700102,Água Branca,2016,Matrícula,Pública,Ensino Fundamental,4054.0
209,2700102,Água Branca,2016,Matrícula,Pública,Ensino Médio,587.0
210,2700102,Água Branca,2016,Matrícula,Pública,Educação Profissional,0.0
211,2700102,Água Branca,2016,Matrícula,Total,Educação de Jovens e Adultos (EJA),1829.0
212,2700102,Água Branca,2016,Matrícula,Total,Educação Infantil,691.0
213,2700102,Água Branca,2016,Matrícula,Total,Ensino Fundamental,4054.0
214,2700102,Água Branca,2016,Matrícula,Total,Ensino Médio,587.0
215,2700102,Água Branca,2016,Matrícula,Total,Educação Profissional,0.0
216,2700102,Água Branca,2017,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),129.0
217,2700102,Água Branca,2017,Matrícula,Estadual,Educação Infantil,0.0
