_id,co_reg_plan,no_reg_plan,ano,variavel,ensino_rede,ensino_tipo,valor
312,2701.0,Alto Sertão,2018,Matrícula,Estadual,Educação Profissional,0.0
313,2701.0,Alto Sertão,2018,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),776.0
314,2701.0,Alto Sertão,2018,Matrícula,Estadual,Ensino Fundamental,2210.0
315,2701.0,Alto Sertão,2018,Matrícula,Estadual,Ensino Médio,6135.0
316,2701.0,Alto Sertão,2018,Matrícula,Federal,Educação Infantil,0.0
317,2701.0,Alto Sertão,2018,Matrícula,Federal,Educação Profissional,614.0
318,2701.0,Alto Sertão,2018,Matrícula,Federal,Educação de Jovens e Adultos (EJA),97.0
319,2701.0,Alto Sertão,2018,Matrícula,Federal,Ensino Fundamental,0.0
320,2701.0,Alto Sertão,2018,Matrícula,Federal,Ensino Médio,517.0
321,2701.0,Alto Sertão,2018,Matrícula,Municipal,Educação Infantil,6599.0
322,2701.0,Alto Sertão,2018,Matrícula,Municipal,Educação Profissional,0.0
323,2701.0,Alto Sertão,2018,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),4994.0
324,2701.0,Alto Sertão,2018,Matrícula,Municipal,Ensino Fundamental,27031.0
325,2701.0,Alto Sertão,2018,Matrícula,Municipal,Ensino Médio,0.0
326,2701.0,Alto Sertão,2018,Matrícula,Privada,Educação Infantil,506.0
327,2701.0,Alto Sertão,2018,Matrícula,Privada,Educação Profissional,0.0
328,2701.0,Alto Sertão,2018,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
329,2701.0,Alto Sertão,2018,Matrícula,Privada,Ensino Fundamental,1777.0
330,2701.0,Alto Sertão,2018,Matrícula,Privada,Ensino Médio,231.0
331,2701.0,Alto Sertão,2018,Matrícula,Pública,Educação Infantil,6673.0
332,2701.0,Alto Sertão,2018,Matrícula,Pública,Educação Profissional,614.0
333,2701.0,Alto Sertão,2018,Matrícula,Pública,Educação de Jovens e Adultos (EJA),5867.0
334,2701.0,Alto Sertão,2018,Matrícula,Pública,Ensino Fundamental,29241.0
335,2701.0,Alto Sertão,2018,Matrícula,Pública,Ensino Médio,6652.0
336,2701.0,Alto Sertão,2018,Matrícula,Total,Educação Infantil,7179.0
337,2701.0,Alto Sertão,2018,Matrícula,Total,Educação Profissional,614.0
338,2701.0,Alto Sertão,2018,Matrícula,Total,Educação de Jovens e Adultos (EJA),5867.0
339,2701.0,Alto Sertão,2018,Matrícula,Total,Ensino Fundamental,31018.0
340,2701.0,Alto Sertão,2018,Matrícula,Total,Ensino Médio,6883.0
341,2701.0,Alto Sertão,2019,Matrícula,Estadual,Educação Infantil,81.0
342,2701.0,Alto Sertão,2019,Matrícula,Estadual,Educação Profissional,214.0
343,2701.0,Alto Sertão,2019,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),946.0
344,2701.0,Alto Sertão,2019,Matrícula,Estadual,Ensino Fundamental,2048.0
345,2701.0,Alto Sertão,2019,Matrícula,Estadual,Ensino Médio,5929.0
346,2701.0,Alto Sertão,2019,Matrícula,Federal,Educação Infantil,0.0
347,2701.0,Alto Sertão,2019,Matrícula,Federal,Educação Profissional,626.0
348,2701.0,Alto Sertão,2019,Matrícula,Federal,Educação de Jovens e Adultos (EJA),124.0
349,2701.0,Alto Sertão,2019,Matrícula,Federal,Ensino Fundamental,0.0
350,2701.0,Alto Sertão,2019,Matrícula,Federal,Ensino Médio,502.0
351,2701.0,Alto Sertão,2019,Matrícula,Municipal,Educação Infantil,6658.0
352,2701.0,Alto Sertão,2019,Matrícula,Municipal,Educação Profissional,0.0
353,2701.0,Alto Sertão,2019,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),5341.0
354,2701.0,Alto Sertão,2019,Matrícula,Municipal,Ensino Fundamental,25949.0
355,2701.0,Alto Sertão,2019,Matrícula,Municipal,Ensino Médio,0.0
356,2701.0,Alto Sertão,2019,Matrícula,Privada,Educação Infantil,582.0
357,2701.0,Alto Sertão,2019,Matrícula,Privada,Educação Profissional,0.0
358,2701.0,Alto Sertão,2019,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
359,2701.0,Alto Sertão,2019,Matrícula,Privada,Ensino Fundamental,1823.0
360,2701.0,Alto Sertão,2019,Matrícula,Privada,Ensino Médio,176.0
361,2701.0,Alto Sertão,2019,Matrícula,Pública,Educação Infantil,6739.0
362,2701.0,Alto Sertão,2019,Matrícula,Pública,Educação Profissional,840.0
363,2701.0,Alto Sertão,2019,Matrícula,Pública,Educação de Jovens e Adultos (EJA),6411.0
364,2701.0,Alto Sertão,2019,Matrícula,Pública,Ensino Fundamental,27997.0
365,2701.0,Alto Sertão,2019,Matrícula,Pública,Ensino Médio,6431.0
366,2701.0,Alto Sertão,2019,Matrícula,Total,Educação Infantil,7321.0
367,2701.0,Alto Sertão,2019,Matrícula,Total,Educação Profissional,840.0
368,2701.0,Alto Sertão,2019,Matrícula,Total,Educação de Jovens e Adultos (EJA),6411.0
369,2701.0,Alto Sertão,2019,Matrícula,Total,Ensino Fundamental,29820.0
370,2701.0,Alto Sertão,2019,Matrícula,Total,Ensino Médio,6607.0
371,2701.0,Alto Sertão,2020,Matrícula,Estadual,Educação Infantil,78.0
372,2701.0,Alto Sertão,2020,Matrícula,Estadual,Educação Profissional,261.0
373,2701.0,Alto Sertão,2020,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),938.0
374,2701.0,Alto Sertão,2020,Matrícula,Estadual,Ensino Fundamental,1928.0
375,2701.0,Alto Sertão,2020,Matrícula,Estadual,Ensino Médio,6140.0
376,2701.0,Alto Sertão,2020,Matrícula,Federal,Educação Infantil,0.0
377,2701.0,Alto Sertão,2020,Matrícula,Federal,Educação Profissional,556.0
378,2701.0,Alto Sertão,2020,Matrícula,Federal,Educação de Jovens e Adultos (EJA),83.0
379,2701.0,Alto Sertão,2020,Matrícula,Federal,Ensino Fundamental,0.0
380,2701.0,Alto Sertão,2020,Matrícula,Federal,Ensino Médio,473.0
381,2701.0,Alto Sertão,2020,Matrícula,Municipal,Educação Infantil,6613.0
382,2701.0,Alto Sertão,2020,Matrícula,Municipal,Educação Profissional,0.0
383,2701.0,Alto Sertão,2020,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),3607.0
384,2701.0,Alto Sertão,2020,Matrícula,Municipal,Ensino Fundamental,25565.0
385,2701.0,Alto Sertão,2020,Matrícula,Municipal,Ensino Médio,0.0
386,2701.0,Alto Sertão,2020,Matrícula,Privada,Educação Infantil,504.0
387,2701.0,Alto Sertão,2020,Matrícula,Privada,Educação Profissional,0.0
388,2701.0,Alto Sertão,2020,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
389,2701.0,Alto Sertão,2020,Matrícula,Privada,Ensino Fundamental,1813.0
390,2701.0,Alto Sertão,2020,Matrícula,Privada,Ensino Médio,161.0
391,2701.0,Alto Sertão,2020,Matrícula,Pública,Educação Infantil,6691.0
392,2701.0,Alto Sertão,2020,Matrícula,Pública,Educação Profissional,817.0
393,2701.0,Alto Sertão,2020,Matrícula,Pública,Educação de Jovens e Adultos (EJA),4628.0
394,2701.0,Alto Sertão,2020,Matrícula,Pública,Ensino Fundamental,27493.0
395,2701.0,Alto Sertão,2020,Matrícula,Pública,Ensino Médio,6613.0
396,2701.0,Alto Sertão,2020,Matrícula,Total,Educação Infantil,7195.0
397,2701.0,Alto Sertão,2020,Matrícula,Total,Educação Profissional,817.0
398,2701.0,Alto Sertão,2020,Matrícula,Total,Educação de Jovens e Adultos (EJA),4628.0
399,2701.0,Alto Sertão,2020,Matrícula,Total,Ensino Fundamental,29306.0
400,2701.0,Alto Sertão,2020,Matrícula,Total,Ensino Médio,6774.0
401,2701.0,Alto Sertão,2021,Matrícula,Estadual,Educação Infantil,71.0
402,2701.0,Alto Sertão,2021,Matrícula,Estadual,Educação Profissional,220.0
403,2701.0,Alto Sertão,2021,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),595.0
404,2701.0,Alto Sertão,2021,Matrícula,Estadual,Ensino Fundamental,1391.0
405,2701.0,Alto Sertão,2021,Matrícula,Estadual,Ensino Médio,6161.0
406,2701.0,Alto Sertão,2021,Matrícula,Federal,Educação Infantil,0.0
407,2701.0,Alto Sertão,2021,Matrícula,Federal,Educação Profissional,575.0
408,2701.0,Alto Sertão,2021,Matrícula,Federal,Educação de Jovens e Adultos (EJA),71.0
409,2701.0,Alto Sertão,2021,Matrícula,Federal,Ensino Fundamental,0.0
410,2701.0,Alto Sertão,2021,Matrícula,Federal,Ensino Médio,504.0
411,2701.0,Alto Sertão,2021,Matrícula,Municipal,Educação Infantil,6888.0
412,2701.0,Alto Sertão,2021,Matrícula,Municipal,Educação Profissional,0.0
413,2701.0,Alto Sertão,2021,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),8582.0
414,2701.0,Alto Sertão,2021,Matrícula,Municipal,Ensino Fundamental,26025.0
415,2701.0,Alto Sertão,2021,Matrícula,Municipal,Ensino Médio,0.0
416,2701.0,Alto Sertão,2021,Matrícula,Privada,Educação Infantil,374.0
417,2701.0,Alto Sertão,2021,Matrícula,Privada,Educação Profissional,0.0
418,2701.0,Alto Sertão,2021,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
419,2701.0,Alto Sertão,2021,Matrícula,Privada,Ensino Fundamental,1667.0
420,2701.0,Alto Sertão,2021,Matrícula,Privada,Ensino Médio,194.0
421,2701.0,Alto Sertão,2021,Matrícula,Pública,Educação Infantil,6959.0
422,2701.0,Alto Sertão,2021,Matrícula,Pública,Educação Profissional,795.0
423,2701.0,Alto Sertão,2021,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9248.0
424,2701.0,Alto Sertão,2021,Matrícula,Pública,Ensino Fundamental,27416.0
425,2701.0,Alto Sertão,2021,Matrícula,Pública,Ensino Médio,6665.0
426,2701.0,Alto Sertão,2021,Matrícula,Total,Educação Infantil,7333.0
427,2701.0,Alto Sertão,2021,Matrícula,Total,Educação Profissional,795.0
428,2701.0,Alto Sertão,2021,Matrícula,Total,Educação de Jovens e Adultos (EJA),9248.0
429,2701.0,Alto Sertão,2021,Matrícula,Total,Ensino Fundamental,29083.0
430,2701.0,Alto Sertão,2021,Matrícula,Total,Ensino Médio,6859.0
431,2701.0,Alto Sertão,2022,Matrícula,Estadual,Educação Infantil,77.0
432,2701.0,Alto Sertão,2022,Matrícula,Estadual,Educação Profissional,410.0
433,2701.0,Alto Sertão,2022,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1344.0
434,2701.0,Alto Sertão,2022,Matrícula,Estadual,Ensino Fundamental,1411.0
435,2701.0,Alto Sertão,2022,Matrícula,Estadual,Ensino Médio,6378.0
436,2701.0,Alto Sertão,2022,Matrícula,Federal,Educação Infantil,0.0
437,2701.0,Alto Sertão,2022,Matrícula,Federal,Educação Profissional,560.0
438,2701.0,Alto Sertão,2022,Matrícula,Federal,Educação de Jovens e Adultos (EJA),31.0
439,2701.0,Alto Sertão,2022,Matrícula,Federal,Ensino Fundamental,0.0
440,2701.0,Alto Sertão,2022,Matrícula,Federal,Ensino Médio,529.0
441,2701.0,Alto Sertão,2022,Matrícula,Municipal,Educação Infantil,7992.0
442,2701.0,Alto Sertão,2022,Matrícula,Municipal,Educação Profissional,0.0
443,2701.0,Alto Sertão,2022,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),8694.0
444,2701.0,Alto Sertão,2022,Matrícula,Municipal,Ensino Fundamental,25067.0
445,2701.0,Alto Sertão,2022,Matrícula,Municipal,Ensino Médio,0.0
446,2701.0,Alto Sertão,2022,Matrícula,Privada,Educação Infantil,616.0
447,2701.0,Alto Sertão,2022,Matrícula,Privada,Educação Profissional,0.0
448,2701.0,Alto Sertão,2022,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
449,2701.0,Alto Sertão,2022,Matrícula,Privada,Ensino Fundamental,1766.0
450,2701.0,Alto Sertão,2022,Matrícula,Privada,Ensino Médio,175.0
451,2701.0,Alto Sertão,2022,Matrícula,Pública,Educação Infantil,8069.0
452,2701.0,Alto Sertão,2022,Matrícula,Pública,Educação Profissional,970.0
453,2701.0,Alto Sertão,2022,Matrícula,Pública,Educação de Jovens e Adultos (EJA),10069.0
454,2701.0,Alto Sertão,2022,Matrícula,Pública,Ensino Fundamental,26478.0
455,2701.0,Alto Sertão,2022,Matrícula,Pública,Ensino Médio,6907.0
456,2701.0,Alto Sertão,2022,Matrícula,Total,Educação Infantil,8685.0
457,2701.0,Alto Sertão,2022,Matrícula,Total,Educação Profissional,970.0
458,2701.0,Alto Sertão,2022,Matrícula,Total,Educação de Jovens e Adultos (EJA),10069.0
459,2701.0,Alto Sertão,2022,Matrícula,Total,Ensino Fundamental,28244.0
460,2701.0,Alto Sertão,2022,Matrícula,Total,Ensino Médio,7082.0
461,2702.0,Médio Sertão,2007,Matrícula,Estadual,Educação Infantil,22.0
462,2702.0,Médio Sertão,2007,Matrícula,Estadual,Educação Profissional,974.0
463,2702.0,Médio Sertão,2007,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),4535.0
464,2702.0,Médio Sertão,2007,Matrícula,Estadual,Ensino Fundamental,7311.0
465,2702.0,Médio Sertão,2007,Matrícula,Estadual,Ensino Médio,7355.0
466,2702.0,Médio Sertão,2007,Matrícula,Municipal,Educação Infantil,6618.0
467,2702.0,Médio Sertão,2007,Matrícula,Municipal,Educação Profissional,0.0
468,2702.0,Médio Sertão,2007,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6211.0
469,2702.0,Médio Sertão,2007,Matrícula,Municipal,Ensino Fundamental,49355.0
470,2702.0,Médio Sertão,2007,Matrícula,Municipal,Ensino Médio,197.0
471,2702.0,Médio Sertão,2007,Matrícula,Privada,Educação Infantil,1071.0
472,2702.0,Médio Sertão,2007,Matrícula,Privada,Educação Profissional,734.0
473,2702.0,Médio Sertão,2007,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
474,2702.0,Médio Sertão,2007,Matrícula,Privada,Ensino Fundamental,2247.0
475,2702.0,Médio Sertão,2007,Matrícula,Privada,Ensino Médio,1225.0
476,2702.0,Médio Sertão,2007,Matrícula,Pública,Educação Infantil,6640.0
477,2702.0,Médio Sertão,2007,Matrícula,Pública,Educação Profissional,974.0
478,2702.0,Médio Sertão,2007,Matrícula,Pública,Educação de Jovens e Adultos (EJA),10746.0
479,2702.0,Médio Sertão,2007,Matrícula,Pública,Ensino Fundamental,56666.0
480,2702.0,Médio Sertão,2007,Matrícula,Pública,Ensino Médio,7552.0
481,2702.0,Médio Sertão,2007,Matrícula,Total,Educação Infantil,7711.0
482,2702.0,Médio Sertão,2007,Matrícula,Total,Educação Profissional,1708.0
483,2702.0,Médio Sertão,2007,Matrícula,Total,Educação de Jovens e Adultos (EJA),10746.0
484,2702.0,Médio Sertão,2007,Matrícula,Total,Ensino Fundamental,58913.0
485,2702.0,Médio Sertão,2007,Matrícula,Total,Ensino Médio,8777.0
486,2702.0,Médio Sertão,2008,Matrícula,Estadual,Educação Infantil,19.0
487,2702.0,Médio Sertão,2008,Matrícula,Estadual,Educação Profissional,931.0
488,2702.0,Médio Sertão,2008,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),4415.0
489,2702.0,Médio Sertão,2008,Matrícula,Estadual,Ensino Fundamental,6470.0
490,2702.0,Médio Sertão,2008,Matrícula,Estadual,Ensino Médio,7371.0
491,2702.0,Médio Sertão,2008,Matrícula,Municipal,Educação Infantil,5823.0
492,2702.0,Médio Sertão,2008,Matrícula,Municipal,Educação Profissional,0.0
493,2702.0,Médio Sertão,2008,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6698.0
494,2702.0,Médio Sertão,2008,Matrícula,Municipal,Ensino Fundamental,48968.0
495,2702.0,Médio Sertão,2008,Matrícula,Municipal,Ensino Médio,247.0
496,2702.0,Médio Sertão,2008,Matrícula,Privada,Educação Infantil,1164.0
497,2702.0,Médio Sertão,2008,Matrícula,Privada,Educação Profissional,546.0
498,2702.0,Médio Sertão,2008,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
499,2702.0,Médio Sertão,2008,Matrícula,Privada,Ensino Fundamental,2346.0
500,2702.0,Médio Sertão,2008,Matrícula,Privada,Ensino Médio,1166.0
501,2702.0,Médio Sertão,2008,Matrícula,Pública,Educação Infantil,5842.0
502,2702.0,Médio Sertão,2008,Matrícula,Pública,Educação Profissional,931.0
503,2702.0,Médio Sertão,2008,Matrícula,Pública,Educação de Jovens e Adultos (EJA),11113.0
504,2702.0,Médio Sertão,2008,Matrícula,Pública,Ensino Fundamental,55438.0
505,2702.0,Médio Sertão,2008,Matrícula,Pública,Ensino Médio,7618.0
506,2702.0,Médio Sertão,2008,Matrícula,Total,Educação Infantil,7006.0
507,2702.0,Médio Sertão,2008,Matrícula,Total,Educação Profissional,1477.0
508,2702.0,Médio Sertão,2008,Matrícula,Total,Educação de Jovens e Adultos (EJA),11113.0
509,2702.0,Médio Sertão,2008,Matrícula,Total,Ensino Fundamental,57784.0
510,2702.0,Médio Sertão,2008,Matrícula,Total,Ensino Médio,8784.0
511,2702.0,Médio Sertão,2009,Matrícula,Estadual,Educação Infantil,42.0
512,2702.0,Médio Sertão,2009,Matrícula,Estadual,Educação Profissional,1041.0
513,2702.0,Médio Sertão,2009,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3828.0
514,2702.0,Médio Sertão,2009,Matrícula,Estadual,Ensino Fundamental,6177.0
515,2702.0,Médio Sertão,2009,Matrícula,Estadual,Ensino Médio,7622.0
516,2702.0,Médio Sertão,2009,Matrícula,Municipal,Educação Infantil,6642.0
517,2702.0,Médio Sertão,2009,Matrícula,Municipal,Educação Profissional,331.0
518,2702.0,Médio Sertão,2009,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),7404.0
519,2702.0,Médio Sertão,2009,Matrícula,Municipal,Ensino Fundamental,47072.0
520,2702.0,Médio Sertão,2009,Matrícula,Municipal,Ensino Médio,276.0
521,2702.0,Médio Sertão,2009,Matrícula,Privada,Educação Infantil,1240.0
522,2702.0,Médio Sertão,2009,Matrícula,Privada,Educação Profissional,369.0
523,2702.0,Médio Sertão,2009,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
524,2702.0,Médio Sertão,2009,Matrícula,Privada,Ensino Fundamental,2451.0
525,2702.0,Médio Sertão,2009,Matrícula,Privada,Ensino Médio,1036.0
526,2702.0,Médio Sertão,2009,Matrícula,Pública,Educação Infantil,6684.0
527,2702.0,Médio Sertão,2009,Matrícula,Pública,Educação Profissional,1372.0
528,2702.0,Médio Sertão,2009,Matrícula,Pública,Educação de Jovens e Adultos (EJA),11232.0
529,2702.0,Médio Sertão,2009,Matrícula,Pública,Ensino Fundamental,53249.0
530,2702.0,Médio Sertão,2009,Matrícula,Pública,Ensino Médio,7898.0
531,2702.0,Médio Sertão,2009,Matrícula,Total,Educação Infantil,7924.0
532,2702.0,Médio Sertão,2009,Matrícula,Total,Educação Profissional,1741.0
533,2702.0,Médio Sertão,2009,Matrícula,Total,Educação de Jovens e Adultos (EJA),11232.0
534,2702.0,Médio Sertão,2009,Matrícula,Total,Ensino Fundamental,55700.0
535,2702.0,Médio Sertão,2009,Matrícula,Total,Ensino Médio,8934.0
536,2702.0,Médio Sertão,2010,Matrícula,Estadual,Educação Infantil,22.0
537,2702.0,Médio Sertão,2010,Matrícula,Estadual,Educação Profissional,939.0
538,2702.0,Médio Sertão,2010,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2162.0
539,2702.0,Médio Sertão,2010,Matrícula,Estadual,Ensino Fundamental,5336.0
540,2702.0,Médio Sertão,2010,Matrícula,Estadual,Ensino Médio,7533.0
541,2702.0,Médio Sertão,2010,Matrícula,Municipal,Educação Infantil,6971.0
542,2702.0,Médio Sertão,2010,Matrícula,Municipal,Educação Profissional,152.0
543,2702.0,Médio Sertão,2010,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),7713.0
544,2702.0,Médio Sertão,2010,Matrícula,Municipal,Ensino Fundamental,45459.0
545,2702.0,Médio Sertão,2010,Matrícula,Municipal,Ensino Médio,152.0
546,2702.0,Médio Sertão,2010,Matrícula,Privada,Educação Infantil,1145.0
547,2702.0,Médio Sertão,2010,Matrícula,Privada,Educação Profissional,291.0
548,2702.0,Médio Sertão,2010,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
549,2702.0,Médio Sertão,2010,Matrícula,Privada,Ensino Fundamental,2597.0
550,2702.0,Médio Sertão,2010,Matrícula,Privada,Ensino Médio,1013.0
551,2702.0,Médio Sertão,2010,Matrícula,Pública,Educação Infantil,6993.0
552,2702.0,Médio Sertão,2010,Matrícula,Pública,Educação Profissional,1091.0
553,2702.0,Médio Sertão,2010,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9875.0
554,2702.0,Médio Sertão,2010,Matrícula,Pública,Ensino Fundamental,50795.0
555,2702.0,Médio Sertão,2010,Matrícula,Pública,Ensino Médio,7685.0
556,2702.0,Médio Sertão,2010,Matrícula,Total,Educação Infantil,8138.0
557,2702.0,Médio Sertão,2010,Matrícula,Total,Educação Profissional,1382.0
558,2702.0,Médio Sertão,2010,Matrícula,Total,Educação de Jovens e Adultos (EJA),9875.0
559,2702.0,Médio Sertão,2010,Matrícula,Total,Ensino Fundamental,53392.0
560,2702.0,Médio Sertão,2010,Matrícula,Total,Ensino Médio,8698.0
561,2702.0,Médio Sertão,2011,Matrícula,Estadual,Educação Infantil,0.0
562,2702.0,Médio Sertão,2011,Matrícula,Estadual,Educação Profissional,973.0
563,2702.0,Médio Sertão,2011,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),4139.0
564,2702.0,Médio Sertão,2011,Matrícula,Estadual,Ensino Fundamental,5261.0
565,2702.0,Médio Sertão,2011,Matrícula,Estadual,Ensino Médio,8048.0
566,2702.0,Médio Sertão,2011,Matrícula,Federal,Educação Infantil,0.0
567,2702.0,Médio Sertão,2011,Matrícula,Federal,Educação Profissional,125.0
568,2702.0,Médio Sertão,2011,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
569,2702.0,Médio Sertão,2011,Matrícula,Federal,Ensino Fundamental,0.0
570,2702.0,Médio Sertão,2011,Matrícula,Federal,Ensino Médio,0.0
571,2702.0,Médio Sertão,2011,Matrícula,Municipal,Educação Infantil,7122.0
572,2702.0,Médio Sertão,2011,Matrícula,Municipal,Educação Profissional,86.0
573,2702.0,Médio Sertão,2011,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),7387.0
574,2702.0,Médio Sertão,2011,Matrícula,Municipal,Ensino Fundamental,44112.0
575,2702.0,Médio Sertão,2011,Matrícula,Municipal,Ensino Médio,86.0
576,2702.0,Médio Sertão,2011,Matrícula,Privada,Educação Infantil,1258.0
577,2702.0,Médio Sertão,2011,Matrícula,Privada,Educação Profissional,191.0
578,2702.0,Médio Sertão,2011,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
579,2702.0,Médio Sertão,2011,Matrícula,Privada,Ensino Fundamental,2693.0
